"","PC1","PC2","PC3","label"
"112",-5.14887582185291,0.180115857482171,-3.65934971118885,3
"113",-2.90733526406383,4.82675072102473,-3.60745331052551,2
"114",-0.854715974786933,1.36324122604271,-3.55788973807902,2
"115",-3.82386243479637,2.10586491134713,-4.12224905555241,2
"116",-1.76352879166572,-2.17300354401931,-0.962940956229785,3
"117",-6.5647448385605,1.04782186247829,-3.80048961862807,3
"118",-2.29089237095887,0.816479180014141,-4.03648406381505,2
"119",0.34427100672633,-0.156529156717024,-1.11472244642635,3
"120",-0.978161869668191,1.81025730284027,-2.78203116928986,2
"121",0.0643438801132862,5.27197453804645,-3.03367765503247,2
"122",-2.42342750472858,-2.10213567767181,-1.44452868699755,3
"123",1.59678595796863,-1.02658314690102,-1.50759800562736,3
"124",0.413886226567736,4.52814275792535,-3.38882289883508,2
"125",-0.55016395690509,2.12272020130591,-2.86817766307016,2
"126",-6.51473815507472,1.96903626892227,-4.61807161249077,2
"127",2.23577317860552,-0.557409787777119,-1.2990061670612,1
"128",-2.29897974786264,2.65695751451342,-3.04508809549622,2
"129",-1.66798471567078,2.47069443530781,-3.6570599787599,2
"130",-5.71248332536788,-0.0231318641639773,-4.03042944901462,3
"131",-5.44057457315802,0.145892993375676,-4.27610075308286,3
"132",-4.3831348556588,-1.2245795684773,-4.13671371569131,3
"133",0.0669031145131471,4.84871638038662,-3.2186946837468,2
"134",-3.93638743002345,2.51306946677776,-3.01071092480271,2
"135",-4.69148958275226,-0.959219621035266,-4.12982846590111,3
"136",-5.74500294421301,-0.251155726822731,-3.3908188379221,3
"137",-2.65353534101096,4.33639007749261,-3.44937015503396,2
"138",-2.09200170636611,-2.39812493894393,-1.362645760013,3
"139",-5.8929220035289,0.593606393860259,-4.74922038191866,3
"140",-5.9036516555729,-0.434689479146481,-1.49247110110214,3
"141",0.106657658892807,4.8014828240401,-3.8625594598824,2
"142",0.358096694952457,-0.162788777748285,-1.33856865244057,3
"143",-5.88809434188078,-0.459273840335634,-1.74448224317497,3
"144",-2.28352179372445,5.11753684319236,-3.34159835389461,2
"145",1.10678277745584,-0.397547816367595,-0.106645071935949,3
"146",0.557024504634974,2.22561611883146,-3.80036584620864,2
"147",-5.64694210747257,0.803605186715167,-4.57487311586551,3
"148",-1.69996053650319,3.70347362766925,-3.845663646943,2
"149",-0.32089412626586,5.55391482004661,-3.2364659635647,2
"150",-6.29604458258914,1.39093135135913,-3.52636415596623,3
"151",-0.868462205101532,-1.64692939642308,-2.01547770901864,3
"152",0.464609341701197,3.73143883162189,-2.74241096087878,2
"153",-0.053070167580222,0.160125439567135,-1.12133839085141,3
"154",-5.02050832089673,0.175434667773866,-3.7535538041906,3
"155",-5.5657716301725,-2.07968677486172,-1.77345839620743,3
"156",-1.84642607503824,4.75364869056169,-3.97884718560514,2
"157",-1.67809056480462,4.17162474682145,-3.06388388859395,2
"158",-2.63678397927118,4.16669793283108,-3.35578299424373,2
"159",-0.800892933089002,6.01414746259371,-3.26189318037206,2
"160",0.0286482201885902,4.81008303992551,-3.59161120736731,2
"161",-3.02494765916398,4.61207073846151,-3.87600466958041,2
"162",0.339085235495623,-0.148334369653973,-1.03071873240207,3
"163",-1.32992522243463,-0.0922052642257927,-1.22306866001888,3
"164",-1.69191625303075,4.17788436785271,-2.84003768257973,2
"165",-5.82643315973803,0.957371462564423,-4.56758490864109,3
"166",-6.3342994769137,1.35229801089803,-3.89928067958674,3
"167",-6.5377413377146,1.84657768060726,-3.88061967556494,2
"168",-5.59342300662475,-2.0671675327992,-1.32576598417899,3
"169",-2.14133800988798,4.46216524470703,-2.99572394461108,2
"170",2.0680590450689,0.157652090121722,-0.306998514383424,1
"171",-1.30261936219664,3.38681903138509,-3.83904770251794,2
"172",-0.884550428728919,1.75014470855364,-3.71350447968447,2
"173",-6.87554695535543,2.29586951241479,-4.22409719138827,2
"174",-3.80830512110425,2.08128055015798,-4.37426019762524,2
"175",-5.83791574746457,0.462547589659834,-4.28271669750792,3
"176",-1.85560356945199,4.62493048121542,-3.46524145469353,2
"177",-0.325542320078234,5.68889265042414,-3.52622548846209,2
"178",0.491895665271952,4.51954254203993,-3.65977115135017,2
"179",0.245915769215618,4.30954374918502,-3.83411841740332,2
"180",-2.38942541797306,0.434256887211521,-3.78666522920786,3
"181",1.87898044991246,0.772455182114168,-0.885946955297515,2
"182",1.49201081806732,1.07272020427222,-1.06057032777113,2
"183",-0.207929924978078,5.90357263298736,-3.2576741294072,2
"184",-3.55837880064933,0.921683425848631,-1.84901141851016,3
"185",-0.900152430963975,1.80165708695485,-3.05297942180496,2
"186",0.634079449108417,3.8641709435546,-3.31389674206664,2
"187",-2.15049842351086,-1.87273852186125,-1.1375643287034,3
"188",0.310099519693708,4.30720315433087,-3.8812204639042,2
"189",-5.49248479304022,-0.757603696461901,-1.7097013626913,3
"190",-2.2132409010474,1.19841705218303,-3.00274906119725,2
"191",-5.63219275694895,-0.231252555341883,-3.23301178885102,3
"192",-5.50475832363611,0.148233588229829,-4.22899870658198,3
"193",-6.4327159611898,1.74259083758647,-3.84881888838578,3
"194",-1.72881367993808,4.9683286731249,-3.71029582655025,2
"195",2.08361635876102,0.133067728932568,-0.559009656456251,1
"196",-3.1029570978682,4.62067095434693,-3.60505641706531,2
"197",0.621976281181011,3.89888525783859,-3.11772437795949,2
"198",-1.62972982134622,2.50932777576891,-3.28414345513939,2
"199",-2.40167798683732,3.44205380560895,-2.78193543367387,2
"200",-5.86849279743047,0.638499355352622,-4.15245765228393,3
"201",-6.12365018790056,0.299782353151443,-3.81319918742547,3
"202",-0.61873173462926,5.42586389782221,-2.57077608937509,2
"203",0.842887787554897,3.0494050675788,-2.55473266168667,2
"204",-1.42950458236964,0.487757131680336,-1.30369228478077,3
"205",-0.151545003671957,1.83007399031246,-3.39639994601373,2
"206",-2.48370018072224,3.66849923694475,-3.55118815777887,2
"207",-1.93361300815621,4.63353069710083,-3.19429320217844,2
"208",-1.79770027869834,2.29072876702859,-3.72943897370763,2
"209",-6.66745690074216,1.66661201232804,-3.95299867051268,3
"210",-6.96565956198706,2.3391840425842,-3.75697657476602,2
"211",-5.90209949794266,0.464888184513988,-4.23561465100705,3
"212",-2.73986716787277,4.09431723556191,-2.93066492548912,2
"213",-0.234005119710293,-1.23582441812507,-0.650161751076675,3
"214",-2.89541182946393,4.38569476405118,-4.01433593706852,2
"215",-2.06532588997733,2.78734903159197,-3.66367592318496,2
"216",-0.826821789242535,6.05512139790897,-2.84187461025068,2
"217",-2.29734748195057,5.12379646422363,-3.11775214788039,2
"218",-5.67422843104333,0.015501476297125,-3.65751292539412,3
"219",-1.74970310343959,-2.17926316505057,-1.18678716224401,3
"220",-2.301904035144,3.88083862465381,-3.32973884522485,2
"221",-0.964336181442064,1.80399768180901,-3.00587737530408,2
"222",-2.91096914315605,4.41027912524033,-3.76232479499569,2
"223",-4.06475493097963,2.51775065648607,-2.91650683180096,2
"224",0.274993169126422,4.21945888029986,-2.9475961628712,2
"225",-2.22269282945714,2.61990260537527,-3.28836250610426,2
"226",-0.207564872096581,5.10294968050679,-2.78800635096424,2
"227",-0.415654926709856,5.73220718059355,-3.05910487183984,2
"228",-2.02353481495715,-1.73482041169505,-1.58965606005944,3
"229",-2.67796454710939,4.29149711600025,-4.04613288466869,2
"230",-0.645171982242972,-0.912910200809646,-0.43293148948752,3
"231",-0.48470242750042,2.14438799174247,-3.45011793693967,2
"232",-2.00521686546483,3.30441667083155,-3.74363503874617,2
"233",-0.0426986251188088,0.143735865441033,-1.28934581889997,3
"234",-1.09452930758336,2.75756153129834,-3.56794918164234,2
"235",-5.76056025790513,-0.226571365633577,-3.13880769584927,3
"236",-6.085395293576,0.338415693612545,-3.44028266380496,3
"237",-2.00579033331161,2.91998626711535,-4.00053749458323,2
"238",-2.70031985414292,3.35776346749374,-3.67624330283442,2
"239",-4.52970063258508,4.03667282112612,-4.32373505295924,2
"240",-6.85941617381652,2.65571555494185,-4.21920587762405,2
"241",-6.14957904405409,0.340756288466698,-3.39318061730409,3
"242",-6.13867764310933,1.55837777757583,-3.90167757304694,3
"243",-1.3300665877977,1.68849603821229,-3.293557429989,2
"244",-2.8312543433816,1.54900800453981,-3.56819761656843,2
"245",-5.73841218152142,0.0178420711512783,-3.61041087889325,3
"246",-2.09662800457172,0.193481300958644,-3.54153933692523,3
"247",-2.66271283542471,4.20767186814634,-2.93576442412235,2
"248",-6.23760002227071,1.28028567987984,-4.35035464705193,3
"249",-1.32110613231259,-1.30523631601388,-1.12670882938682,3
"250",-6.75983681388151,2.07575315903572,-4.13858225286217,2
"251",-2.07817601813999,-2.40438455997519,-1.58649196602723,3
"252",1.89280613813859,0.766195561082906,-1.10979316131174,2
"253",-5.63483893954516,0.768890872431173,-4.77104547997267,3
"254",-1.87570971740256,2.299328982914,-3.45849072119254,2
"255",-0.822620555373497,2.92658638883799,-3.81362048571057,2
"256",0.36846823741387,-0.179178351874387,-1.50657608048912,3
"257",-6.549844505642,1.88129199489125,-3.68444731145778,2
"258",0.0931970235481775,4.00711949259079,-3.16904547542523,2
"259",0.0902727362668191,5.23100060273119,-3.45369622515385,2
"260",-5.1390474539477,-2.4271853533663,-2.24269979986941,3
"261",-0.913978119190102,1.80791670798612,-2.82913321579074,2
"262",-2.50962903687578,3.70947317226,-3.13116958765749,2
"263",-2.25154597289204,3.88475765083092,-3.15299468571151,2
"264",-4.51150235661498,-1.21989837876899,-4.04250962268956,3
"265",1.68627518445447,0.449722325216727,-0.565625600881316,2
"266",-1.11644506934324,-2.09714543783239,-1.63353098073146,3
"267",-0.143746174499989,5.9012320381332,-3.30477617590807,2
"268",-1.52244614562353,4.31061647978541,-3.41152346376759,2
"269",-4.2962159778181,-3.15914090216225,-2.40867664483974,3
"270",-2.09125474613086,2.82832296690722,-3.24365735306358,2
"271",-4.37422541652231,-3.15054068627683,-2.13772839232464,3
"272",-1.07010010148493,2.8024544927907,-2.97118645200761,2
"273",-1.66462992945999,4.96598807827075,-3.75739787305112,2
"274",-2.58382432686627,4.64274294264189,-4.31218982341956,2
"275",-5.46483341658797,-0.770122938524423,-2.15739377471974,3
"276",-5.78851498194577,-1.03923623624176,-1.66385861841309,3
"277",-6.07449389263124,1.55603718272168,-3.94877961954781,3
"278",1.58886488500731,0.407281171687582,-0.905182014319197,2
"279",-1.10699752839227,3.59289879806289,-3.84144459597814,2
"280",-5.09311389798969,-1.30821014685414,-3.95653615678061,3
"281",-2.40605579489952,4.4605219735399,-4.29180418873692,2
"282",-1.94396746982674,-1.55626528599507,-1.68173188913382,3
"283",-1.53199007915107,3.92207263640958,-3.40036812837476,2
"284",-2.00114213949924,2.78500843673781,-3.71077796968583,2
"285",-2.33525686006087,1.59361958608911,-1.32238204103029,2
"286",-0.528984180879135,6.18317232013337,-3.50756448444029,2
"287",-0.542444816223764,5.38880898868406,-2.81405049998312,2
"288",-1.03389503352908,0.18942727555407,-1.26891140429709,3
"289",-1.7531572492043,-2.18939311814541,-1.13094838427834,3
"290",1.65689218253622,0.480566307437142,-0.0897682527942688,2
"291",-2.41695719584429,3.24290048443077,-3.78330723299407,2
"292",-2.29934480074414,3.45758046699398,-3.51475587393918,2
"293",-1.0441712453314,2.76148055747544,-3.39120502212899,2
"294",-0.424832421123609,5.60348897124728,-2.54549914092823,2
"295",-0.168175380598419,5.85633907664084,-3.9015389055428,2
"296",-2.15380623069689,5.29750251147158,-3.26921935894688,2
"297",-1.19528138732336,-1.79102432461438,-0.4498083086292,3
"298",-4.1306517964106,3.13606734583326,-3.50565565169252,2
"299",-3.20221659574317,0.408180578708068,-3.39614265849821,3
"300",0.117010130640212,2.56613403506942,-3.34065902529375,2
"301",-6.68128258896829,1.6728716333593,-3.72915246449846,3
"302",-5.8264571233361,0.391745323713614,-3.72795651574083,3
"303",-2.84450898100296,3.99533248043728,-3.15721373667637,2
"304",0.0534424791685179,4.05435304893731,-2.52518069928963,2
"305",-2.78149985448144,-1.40086457505798,2.13925273270065,3
"306",-0.836446243599623,2.93284600986925,-3.58977427969635,2
"307",0.427711914793863,4.52188313689409,-3.6126691048493,2
"308",-3.89761767969925,0.677154489320444,-1.10346512013068,3
"309",-0.327292474886857,1.67195849295211,-3.07895553252362,2
"310",-6.34384341044124,0.963754167522195,-3.8881253441939,3
"311",-1.27016597825049,1.0205103212551,-3.16075122294431,2
"312",-2.44288605199783,3.28387441974602,-3.36328866287269,2
"313",-4.08031224467175,2.54233501767522,-2.66449568972813,2
"314",-0.375900382330196,5.68497362424703,-3.70296964797544,2
"315",-0.498528115726546,2.15064761277373,-3.22627173092545,2
"316",-6.44827327488192,1.76717519877562,-3.59680774631295,3
"317",-1.88153242560552,4.66590441653067,-3.04522288457215,2
"318",-1.92378664993981,2.0958894814444,-2.56686896802719,2
"319",-5.61663544325683,-0.255836916531037,-3.48502293092384,3
"320",-1.0566394661403,3.59681782424,-3.66470043646479,2
"321",-5.32758287454794,0.778529375348515,-4.40630558015149,3
"322",-6.77139519559991,1.71618616352871,-3.26203184787621,3
"323",-2.83104834565833,4.78969581188658,-3.85072772113354,2
"324",-2.54095310026296,-0.752076305339644,-1.94537930745437,3
"325",-1.44151241963795,3.0781351537596,-3.39782096655406,2
"326",-2.50999408975727,4.51009612474057,-3.60083736610045,2
"327",-0.0776585092383391,-1.12875029017928,-1.57811083051976,3
"328",-6.30408886606158,0.916520611175679,-4.5319901203295,3
"329",-0.528619127997637,5.3825493676528,-3.03789670599734,2
"330",-4.32559897973634,-3.12829691994183,-1.93281929675269,3
"331",-2.07915157820346,2.79360865262323,-3.43982971717074,2
"332",-5.62101325131904,0.762631251399912,-4.99489168598689,3
"333",-3.03877334739011,4.61833035949277,-3.65215846356619,2
"334",0.478435029927323,3.72517921059063,-2.966257166893,2
"335",-2.84775025006176,-1.72297931041536,0.172748390112582,3
"336",-6.21523915817057,-0.69173765773719,-1.1946172147511,3
"337",-2.0699740837897,2.9223268619695,-3.95343544808235,2
"338",2.08188473329503,0.15139246909046,-0.530844720397645,1
"339",-1.75664939865943,0.255293314278781,-0.753827256356902,3
"340",-1.75610000350884,4.18022496270686,-2.79293563607886,2
"341",-2.83068329277683,3.98907285940602,-3.38105994269059,2
"342",-0.619096787510757,6.22648685030278,-3.04044386781804,2
"343",-4.25901929736678,3.14074853554156,-3.41145155869078,2
"344",0.296273831467581,4.31346277536213,-3.65737425788998,2
"345",0.551169934898383,-0.706283205616972,-1.68296354214096,3
"346",-2.11805101632695,2.7188873604999,-3.061813694917,2
"347",-2.49616840153115,4.50383650370931,-3.82468357211467,2
"348",0.436715188722772,-1.01685355516072,-0.645465170693905,3
"349",1.87379467868175,0.780649969177219,-0.80194324127324,2
"350",2.47070624090826,-0.304014278258663,-1.22724144107792,1
"351",-3.14721193811665,0.598769208533211,-2.06624168009931,3
"352",-1.66598739687722,4.13691043253745,-3.26005625270111,2
"353",-2.12787737454335,5.25652857615633,-3.68923792906825,2
"354",-6.22550595951058,1.29235079900647,-4.54603591700755,3
"355",2.08707050452574,0.143197682027409,-0.61484843442192,1
"356",-3.17486331456891,0.611288450595733,-1.61854926807087,3
"357",0.292355038048174,-0.347603524479521,-1.47033902938041,3
"358",-4.16174246019677,3.75086220706237,-3.84126176044712,2
"359",-6.49030894897629,2.01392923041463,-4.02130888285605,2
"360",2.04440231340613,0.241479996308004,-0.782649432969468,1
"361",-1.34806868903212,-1.18680530865267,-1.61629165356168,3
"362",1.0379924108371,0.0448769679499703,-1.70709535280906,3
"363",-1.61250249493052,1.5277535473644,-1.83746618897048,2
"364",-6.95183387376093,2.33292442155294,-3.98082278078024,2
"365",-2.344762789898,-1.24974064280575,-1.63250905559322,3
"366",-6.43615524852371,2.34486645675306,-4.63211740916882,2
"367",-3.04107602346086,2.19659024478446,-3.81113120138542,2
"368",-0.311716631852107,5.68263302939288,-3.75007169447631,2
"369",0.232862494516207,-1.12011668500995,-0.387001636485389,3
"370",-6.74774275112138,2.08781827816235,-4.33426352281778,2
"371",-1.74109208496731,0.230708953089627,-1.00583839842973,3
"372",-6.75793456025528,2.51054949497801,-3.95554583233338,2
"373",-0.423083714866735,-0.62102132613262,-1.22911019199077,3
"374",-1.95954186430974,4.67450463241609,-2.77427463205706,2
"375",-2.27305089170911,2.61598357919816,-3.4651066656176,2
"376",-0.0668958558063488,0.166385060598396,-0.897492184837194,3
"377",-1.78423964335371,3.08509209847789,-4.42295295816481,2
"378",-1.25053877964596,3.41919275081494,-3.68997738491165,2
"379",-1.86025176326436,4.75990831159295,-3.75500097959092,2
"380",-2.00970912673102,-1.74108003272631,-1.81350226607366,3
"381",0.615067429450689,2.25731749113947,-2.98055476184199,2
"382",-6.49948644339004,1.88521102106836,-3.50770315194444,2
"383",-0.181636015943048,5.06197574519154,-3.20802492108562,2
"384",-1.15908565969644,-0.622539157544033,1.82229767487428,3
"385",-3.96479017945563,-3.45513016343436,-2.32679371785519,3
"386",-5.28183550402709,-1.81011935420849,-1.62361987053002,3
"387",0.208442693763618,-0.520578858756546,-1.64768907441961,3
"388",-2.19540650588639,3.40800631579331,-4.20572269657565,2
"389",-6.33294200949647,2.18137565663133,-4.39662229993676,2
"390",-2.48406523360374,4.46912218942531,-4.02085593622183,2
"391",0.016545052261184,4.84479735420951,-3.39543884326015,2
"392",-2.41951643024415,3.6661586420906,-3.59829020427975,2
"393",0.547175290108899,-0.777591869740731,-0.759620211526479,3
"394",-6.1720304680262,-0.728841260988866,-1.89432076885237,3
"395",2.32678142625996,-0.274748727361203,-0.881026206003349,1
"396",-0.912733162005119,2.9699009190074,-3.34649986908832,2
"397",-5.6607677956987,0.809864807746428,-4.35102690985129,3
"398",-0.631346294016845,-0.919169821840907,-0.656777695501741,3
"399",-1.66272601467643,-2.06165365518758,-1.98363048116194,3
"400",-5.63447388666367,-0.0317320800493918,-4.30137770152972,3
"401",-2.62295829104505,4.16043831179982,-3.57962920025795,2
"402",-1.61236795242447,-2.05773462901047,-1.80688632164859,3
"403",-5.69902269002325,0.771231467285326,-4.7239434334718,3
"404",-0.926558850231246,2.97616054003866,-3.1226536630741,2
"405",-2.23516105026605,3.45523987213983,-3.56185792044005,2
"406",-1.99196464508549,2.91372664608408,-4.22438370059745,2
"407",-0.0136655585909301,5.28057475393186,-2.76272940251738,2
"408",-0.632557422855386,5.43212351885347,-2.34692988336087,2
"409",-4.87066864149441,-2.13303357152391,-1.84085013211918,3
"410",-6.15250333133545,1.56463739860709,-3.67783136703272,3
"411",0.273531190431805,-0.243723296436,-0.810181637391928,3
"412",-1.00624365707683,0.176908033491547,-1.71660381632554,3
"413",-2.72797123059517,3.37028270955627,-3.22855089080598,2
"414",-0.136920653641508,-0.684074808235872,-0.849354308231471,3
"415",-6.45055440459663,1.96669567406811,-4.66517365899165,2
"416",-2.2249955055279,0.19816249066695,-3.44733524392349,3
"417",-4.37595704198831,-3.13221594611894,-2.10956345626604,3
"418",-1.66170564217863,3.74210696813036,-3.4727471233225,2
"419",2.34233873995208,-0.299333088550357,-1.13303734807618,1
"420",-2.24862168561068,2.66087654069052,-2.86834393598288,2
"421",-6.06239072470383,1.52132286843768,-4.14495198365497,3
"422",-1.59854226419834,-2.06399425004173,-2.03073252766282,3
"423",-5.55021431648038,-2.10427113605087,-2.02546953828026,3
"424",-1.68008788359818,2.5054087495918,-3.46088761465274,2
"425",-2.41723530052944,3.4666381667981,-2.52992429160105,2
"426",-1.64015387138278,1.54027278942692,-1.38977377694204,2
"427",-1.5086204573974,4.30435685875415,-3.63536966978181,2
"428",-1.99675865362454,1.30050501786101,-3.69027465412269,2
"429",-0.204622117792047,-1.26666840034548,-1.12601909916372,3
"430",-0.157206809844618,5.1068687066839,-2.6112621914509,2
"431",-2.31680436806249,3.04736849224085,-3.44578115239514,2
"432",0.232090080989491,4.31580337021629,-3.6102722113891,2
"433",-6.31791455428771,0.92278023220694,-4.30814391431528,3
"434",-1.77986183529151,2.06662393054694,-2.91308420310176,2
"435",-6.52391564948847,1.840318059576,-4.10446588157916,2
"436",-1.50636658027473,3.12557458361565,-3.58235571025658,2
"437",0.686160031659101,3.89654466298444,-3.16482642446036,2
"438",-1.01688492176065,3.54958426789349,-4.30856521260039,2
"439",-3.19042062826103,0.635872811784887,-1.36653812599804,3
"440",-2.0408966838789,2.83224199308433,-3.06691319355024,2
"441",0.261167480900295,4.22571850133112,-2.72374995685698,2
"442",-4.57290932272945,4.07377642437779,-3.62403149885797,2
"443",-2.02707099565277,2.82598237205307,-3.29075939956446,2
"444",-6.12229272048334,1.12885999888474,-4.31054080777548,3
"445",-3.2637074653933,-0.686210266614934,-1.43029515951418,3
"446",-1.88781288532996,2.334043297198,-3.26231835708538,2
"447",-1.71344070851505,0.218189711027105,-1.45353081045817,3
"448",-5.91592518616878,0.471147805545249,-4.01176844499283,3
"449",-1.24679041129531,-0.47188023622679,2.36802822382948,3
