"","trainlabel","pca1","pca2"
"72",1,-5.93926731060016,0.371842152232766
"73",1,-3.57393611434145,0.946267787037784
"74",1,-2.33560237627513,5.08516312376252
"75",1,-3.50883564486479,1.76063747077125
"76",1,-0.561918561385591,1.12246563978984
"77",1,-2.55304716302309,-0.764141424466275
"78",2,-3.91443211720367,-3.45121113725725
"79",1,-1.95174137398044,1.28322461083622
"80",1,1.39212489499928,-0.234674025082512
"81",2,-5.50428076052237,-0.98529592953872
"82",1,-0.218447806018174,-1.26040877931422
"83",1,0.644029357048885,-1.44303090232537
"84",1,-6.53709346210824,1.03530262041576
"85",1,0.934320350678303,-0.0373078262471663
"86",1,-6.74546633944638,1.67521222821345
"87",1,-1.90163857355609,2.34030291822926
"88",1,-5.57786569293263,-2.09175189398835
"89",1,-0.409258026640609,-0.627280947163881
"90",1,-0.428269486097442,-0.612826539069569
"91",1,-1.51952185834217,3.08673536964502
"92",1,-0.762638038764445,6.05278080305482
"93",1,0.0807288027392738,4.84245675935535
"94",1,0.619609556296296,-0.843493076071966
"95",1,-0.221390560322708,5.10920930153805
"96",1,-2.83698328916851,-1.03370884511951
"97",1,-3.1150602657956,4.65538526863092
"98",1,-0.195461704169175,5.0682353662228
"99",1,-0.568373672377297,5.42978292399932
"100",1,-1.44947363326877,-1.30055512630557
"101",1,-2.46731525809626,3.23898145825366
"102",1,-6.11036928588344,0.687804041911191
"103",1,-3.03819987954332,5.00276076320898
"104",1,0.504363886080856,3.68420527527537
"105",1,-2.84315151358574,4.82441012617058
"106",1,-6.77539412757363,2.10033752022487
"107",1,-2.01496782772537,2.79126805776907
"108",1,0.0764470480406924,5.23726022376245
"109",1,-2.13998054247076,5.29124289044032
"110",1,-6.33001772221512,0.957494546490934
"111",1,1.66207795376693,0.47237152037409
"112",1,-5.14887582185291,0.180115857482171
"113",1,-2.90733526406383,4.82675072102473
"114",2,-0.854715974786933,1.36324122604271
"115",1,-3.82386243479637,2.10586491134713
"116",1,-1.76352879166572,-2.17300354401931
"117",1,-6.5647448385605,1.04782186247829
"118",1,-2.29089237095887,0.816479180014141
"119",1,0.34427100672633,-0.156529156717024
"120",2,-0.978161869668191,1.81025730284027
"121",1,0.0643438801132862,5.27197453804645
"122",2,-2.42342750472858,-2.10213567767181
"123",1,1.59678595796863,-1.02658314690102
"124",1,0.413886226567736,4.52814275792535
"125",1,-0.55016395690509,2.12272020130591
"126",1,-6.51473815507472,1.96903626892227
"127",1,2.23577317860552,-0.557409787777119
"128",1,-2.29897974786264,2.65695751451342
"129",1,-1.66798471567078,2.47069443530781
"130",1,-5.71248332536788,-0.0231318641639773
"131",1,-5.44057457315802,0.145892993375676
"132",1,-4.3831348556588,-1.2245795684773
"133",1,0.0669031145131471,4.84871638038662
"134",1,-3.93638743002345,2.51306946677776
"135",2,-4.69148958275226,-0.959219621035266
"136",1,-5.74500294421301,-0.251155726822731
"137",1,-2.65353534101096,4.33639007749261
"138",2,-2.09200170636611,-2.39812493894393
"139",1,-5.8929220035289,0.593606393860259
"140",1,-5.9036516555729,-0.434689479146481
"141",1,0.106657658892807,4.8014828240401
"142",1,0.358096694952457,-0.162788777748285
"143",1,-5.88809434188078,-0.459273840335634
"144",1,-2.28352179372445,5.11753684319236
"145",1,1.10678277745584,-0.397547816367595
"146",1,0.557024504634974,2.22561611883146
"147",1,-5.64694210747257,0.803605186715167
"148",1,-1.69996053650319,3.70347362766925
"149",1,-0.32089412626586,5.55391482004661
"150",1,-6.29604458258914,1.39093135135913
"151",1,-0.868462205101532,-1.64692939642308
"152",1,0.464609341701197,3.73143883162189
"153",1,-0.053070167580222,0.160125439567135
"154",1,-5.02050832089673,0.175434667773866
"155",1,-5.5657716301725,-2.07968677486172
"156",1,-1.84642607503824,4.75364869056169
"157",1,-1.67809056480462,4.17162474682145
"158",1,-2.63678397927118,4.16669793283108
"159",1,-0.800892933089002,6.01414746259371
"160",1,0.0286482201885902,4.81008303992551
"161",1,-3.02494765916398,4.61207073846151
"162",1,0.339085235495623,-0.148334369653973
"163",1,-1.32992522243463,-0.0922052642257927
"164",1,-1.69191625303075,4.17788436785271
"165",1,-5.82643315973803,0.957371462564423
"166",1,-6.3342994769137,1.35229801089803
"167",1,-6.5377413377146,1.84657768060726
"168",1,-5.59342300662475,-2.0671675327992
"169",1,-2.14133800988798,4.46216524470703
"170",1,2.0680590450689,0.157652090121722
"171",1,-1.30261936219664,3.38681903138509
"172",1,-0.884550428728919,1.75014470855364
"173",1,-6.87554695535543,2.29586951241479
"174",1,-3.80830512110425,2.08128055015798
"175",1,-5.83791574746457,0.462547589659834
"176",1,-1.85560356945199,4.62493048121542
"177",1,-0.325542320078234,5.68889265042414
"178",1,0.491895665271952,4.51954254203993
"179",1,0.245915769215618,4.30954374918502
"180",2,-2.38942541797306,0.434256887211521
"181",1,1.87898044991246,0.772455182114168
"182",1,1.49201081806732,1.07272020427222
"183",1,-0.207929924978078,5.90357263298736
"184",1,-3.55837880064933,0.921683425848631
"185",2,-0.900152430963975,1.80165708695485
"186",1,0.634079449108417,3.8641709435546
"187",1,-2.15049842351086,-1.87273852186125
"188",1,0.310099519693708,4.30720315433087
"189",1,-5.49248479304022,-0.757603696461901
"190",1,-2.2132409010474,1.19841705218303
"191",1,-5.63219275694895,-0.231252555341883
"192",1,-5.50475832363611,0.148233588229829
"193",1,-6.4327159611898,1.74259083758647
"194",1,-1.72881367993808,4.9683286731249
"195",1,2.08361635876102,0.133067728932568
"196",1,-3.1029570978682,4.62067095434693
"197",1,0.621976281181011,3.89888525783859
"198",1,-1.62972982134622,2.50932777576891
"199",1,-2.40167798683732,3.44205380560895
"200",1,-5.86849279743047,0.638499355352622
"201",1,-6.12365018790056,0.299782353151443
"202",1,-0.61873173462926,5.42586389782221
"203",1,0.842887787554897,3.0494050675788
"204",1,-1.42950458236964,0.487757131680336
"205",2,-0.151545003671957,1.83007399031246
"206",1,-2.48370018072224,3.66849923694475
"207",1,-1.93361300815621,4.63353069710083
"208",1,-1.79770027869834,2.29072876702859
"209",1,-6.66745690074216,1.66661201232804
"210",1,-6.96565956198706,2.3391840425842
"211",1,-5.90209949794266,0.464888184513988
"212",1,-2.73986716787277,4.09431723556191
"213",1,-0.234005119710293,-1.23582441812507
"214",1,-2.89541182946393,4.38569476405118
"215",1,-2.06532588997733,2.78734903159197
"216",1,-0.826821789242535,6.05512139790897
"217",1,-2.29734748195057,5.12379646422363
"218",1,-5.67422843104333,0.015501476297125
"219",1,-1.74970310343959,-2.17926316505057
"220",1,-2.301904035144,3.88083862465381
"221",2,-0.964336181442064,1.80399768180901
"222",1,-2.91096914315605,4.41027912524033
"223",1,-4.06475493097963,2.51775065648607
"224",1,0.274993169126422,4.21945888029986
"225",1,-2.22269282945714,2.61990260537527
"226",1,-0.207564872096581,5.10294968050679
"227",1,-0.415654926709856,5.73220718059355
"228",2,-2.02353481495715,-1.73482041169505
"229",1,-2.67796454710939,4.29149711600025
"230",1,-0.645171982242972,-0.912910200809646
"231",2,-0.48470242750042,2.14438799174247
"232",1,-2.00521686546483,3.30441667083155
"233",1,-0.0426986251188088,0.143735865441033
"234",1,-1.09452930758336,2.75756153129834
"235",1,-5.76056025790513,-0.226571365633577
"236",1,-6.085395293576,0.338415693612545
"237",1,-2.00579033331161,2.91998626711535
"238",1,-2.70031985414292,3.35776346749374
"239",1,-4.52970063258508,4.03667282112612
"240",1,-6.85941617381652,2.65571555494185
"241",1,-6.14957904405409,0.340756288466698
"242",1,-6.13867764310933,1.55837777757583
"243",2,-1.3300665877977,1.68849603821229
"244",1,-2.8312543433816,1.54900800453981
"245",1,-5.73841218152142,0.0178420711512783
"246",1,-2.09662800457172,0.193481300958644
"247",1,-2.66271283542471,4.20767186814634
"248",1,-6.23760002227071,1.28028567987984
"249",1,-1.32110613231259,-1.30523631601388
"250",1,-6.75983681388151,2.07575315903572
"251",2,-2.07817601813999,-2.40438455997519
"252",1,1.89280613813859,0.766195561082906
"253",1,-5.63483893954516,0.768890872431173
"254",1,-1.87570971740256,2.299328982914
"255",1,-0.822620555373497,2.92658638883799
"256",1,0.36846823741387,-0.179178351874387
"257",1,-6.549844505642,1.88129199489125
"258",1,0.0931970235481775,4.00711949259079
"259",1,0.0902727362668191,5.23100060273119
"260",1,-5.1390474539477,-2.4271853533663
"261",2,-0.913978119190102,1.80791670798612
"262",1,-2.50962903687578,3.70947317226
"263",1,-2.25154597289204,3.88475765083092
"264",1,-4.51150235661498,-1.21989837876899
"265",1,1.68627518445447,0.449722325216727
"266",1,-1.11644506934324,-2.09714543783239
"267",1,-0.143746174499989,5.9012320381332
"268",1,-1.52244614562353,4.31061647978541
"269",2,-4.2962159778181,-3.15914090216225
"270",1,-2.09125474613086,2.82832296690722
"271",2,-4.37422541652231,-3.15054068627683
"272",1,-1.07010010148493,2.8024544927907
"273",1,-1.66462992945999,4.96598807827075
"274",1,-2.58382432686627,4.64274294264189
"275",1,-5.46483341658797,-0.770122938524423
"276",1,-5.78851498194577,-1.03923623624176
"277",1,-6.07449389263124,1.55603718272168
"278",1,1.58886488500731,0.407281171687582
"279",1,-1.10699752839227,3.59289879806289
"280",2,-5.09311389798969,-1.30821014685414
"281",1,-2.40605579489952,4.4605219735399
"282",1,-1.94396746982674,-1.55626528599507
"283",1,-1.53199007915107,3.92207263640958
"284",1,-2.00114213949924,2.78500843673781
"285",1,-2.33525686006087,1.59361958608911
"286",1,-0.528984180879135,6.18317232013337
"287",1,-0.542444816223764,5.38880898868406
"288",1,-1.03389503352908,0.18942727555407
"289",1,-1.7531572492043,-2.18939311814541
"290",1,1.65689218253622,0.480566307437142
"291",1,-2.41695719584429,3.24290048443077
"292",1,-2.29934480074414,3.45758046699398
"293",1,-1.0441712453314,2.76148055747544
"294",1,-0.424832421123609,5.60348897124728
"295",1,-0.168175380598419,5.85633907664084
"296",1,-2.15380623069689,5.29750251147158
"297",1,-1.19528138732336,-1.79102432461438
"298",1,-4.1306517964106,3.13606734583326
"299",2,-3.20221659574317,0.408180578708068
"300",1,0.117010130640212,2.56613403506942
"301",1,-6.68128258896829,1.6728716333593
"302",1,-5.8264571233361,0.391745323713614
"303",1,-2.84450898100296,3.99533248043728
"304",1,0.0534424791685179,4.05435304893731
"305",1,-2.78149985448144,-1.40086457505798
"306",1,-0.836446243599623,2.93284600986925
"307",1,0.427711914793863,4.52188313689409
"308",1,-3.89761767969925,0.677154489320444
"309",1,-0.327292474886857,1.67195849295211
"310",1,-6.34384341044124,0.963754167522195
"311",2,-1.27016597825049,1.0205103212551
"312",1,-2.44288605199783,3.28387441974602
"313",1,-4.08031224467175,2.54233501767522
"314",1,-0.375900382330196,5.68497362424703
"315",2,-0.498528115726546,2.15064761277373
"316",1,-6.44827327488192,1.76717519877562
"317",1,-1.88153242560552,4.66590441653067
"318",1,-1.92378664993981,2.0958894814444
"319",1,-5.61663544325683,-0.255836916531037
"320",1,-1.0566394661403,3.59681782424
"321",1,-5.32758287454794,0.778529375348515
"322",1,-6.77139519559991,1.71618616352871
"323",1,-2.83104834565833,4.78969581188658
"324",1,-2.54095310026296,-0.752076305339644
"325",1,-1.44151241963795,3.0781351537596
"326",1,-2.50999408975727,4.51009612474057
"327",2,-0.0776585092383391,-1.12875029017928
"328",1,-6.30408886606158,0.916520611175679
"329",1,-0.528619127997637,5.3825493676528
"330",2,-4.32559897973634,-3.12829691994183
"331",1,-2.07915157820346,2.79360865262323
"332",1,-5.62101325131904,0.762631251399912
"333",1,-3.03877334739011,4.61833035949277
"334",1,0.478435029927323,3.72517921059063
"335",1,-2.84775025006176,-1.72297931041536
"336",1,-6.21523915817057,-0.69173765773719
"337",1,-2.0699740837897,2.9223268619695
"338",1,2.08188473329503,0.15139246909046
"339",1,-1.75664939865943,0.255293314278781
"340",1,-1.75610000350884,4.18022496270686
"341",1,-2.83068329277683,3.98907285940602
"342",1,-0.619096787510757,6.22648685030278
"343",1,-4.25901929736678,3.14074853554156
"344",1,0.296273831467581,4.31346277536213
"345",1,0.551169934898383,-0.706283205616972
"346",1,-2.11805101632695,2.7188873604999
"347",1,-2.49616840153115,4.50383650370931
"348",1,0.436715188722772,-1.01685355516072
"349",1,1.87379467868175,0.780649969177219
"350",1,2.47070624090826,-0.304014278258663
"351",1,-3.14721193811665,0.598769208533211
"352",1,-1.66598739687722,4.13691043253745
"353",1,-2.12787737454335,5.25652857615633
"354",1,-6.22550595951058,1.29235079900647
"355",1,2.08707050452574,0.143197682027409
"356",1,-3.17486331456891,0.611288450595733
"357",2,0.292355038048174,-0.347603524479521
"358",1,-4.16174246019677,3.75086220706237
"359",1,-6.49030894897629,2.01392923041463
"360",1,2.04440231340613,0.241479996308004
"361",1,-1.34806868903212,-1.18680530865267
"362",1,1.0379924108371,0.0448769679499703
"363",1,-1.61250249493052,1.5277535473644
"364",1,-6.95183387376093,2.33292442155294
"365",1,-2.344762789898,-1.24974064280575
"366",1,-6.43615524852371,2.34486645675306
"367",1,-3.04107602346086,2.19659024478446
"368",1,-0.311716631852107,5.68263302939288
"369",1,0.232862494516207,-1.12011668500995
"370",1,-6.74774275112138,2.08781827816235
"371",1,-1.74109208496731,0.230708953089627
"372",1,-6.75793456025528,2.51054949497801
"373",1,-0.423083714866735,-0.62102132613262
"374",1,-1.95954186430974,4.67450463241609
"375",1,-2.27305089170911,2.61598357919816
"376",1,-0.0668958558063488,0.166385060598396
"377",1,-1.78423964335371,3.08509209847789
"378",1,-1.25053877964596,3.41919275081494
"379",1,-1.86025176326436,4.75990831159295
"380",2,-2.00970912673102,-1.74108003272631
"381",1,0.615067429450689,2.25731749113947
"382",1,-6.49948644339004,1.88521102106836
"383",1,-0.181636015943048,5.06197574519154
"384",1,-1.15908565969644,-0.622539157544033
"385",2,-3.96479017945563,-3.45513016343436
"386",1,-5.28183550402709,-1.81011935420849
"387",1,0.208442693763618,-0.520578858756546
"388",1,-2.19540650588639,3.40800631579331
"389",1,-6.33294200949647,2.18137565663133
"390",1,-2.48406523360374,4.46912218942531
"391",1,0.016545052261184,4.84479735420951
"392",1,-2.41951643024415,3.6661586420906
"393",1,0.547175290108899,-0.777591869740731
"394",1,-6.1720304680262,-0.728841260988866
"395",1,2.32678142625996,-0.274748727361203
"396",1,-0.912733162005119,2.9699009190074
"397",1,-5.6607677956987,0.809864807746428
"398",1,-0.631346294016845,-0.919169821840907
"399",2,-1.66272601467643,-2.06165365518758
"400",1,-5.63447388666367,-0.0317320800493918
"401",1,-2.62295829104505,4.16043831179982
"402",2,-1.61236795242447,-2.05773462901047
"403",1,-5.69902269002325,0.771231467285326
"404",1,-0.926558850231246,2.97616054003866
"405",1,-2.23516105026605,3.45523987213983
"406",1,-1.99196464508549,2.91372664608408
"407",1,-0.0136655585909301,5.28057475393186
"408",1,-0.632557422855386,5.43212351885347
"409",1,-4.87066864149441,-2.13303357152391
"410",1,-6.15250333133545,1.56463739860709
"411",1,0.273531190431805,-0.243723296436
"412",1,-1.00624365707683,0.176908033491547
"413",1,-2.72797123059517,3.37028270955627
"414",2,-0.136920653641508,-0.684074808235872
"415",1,-6.45055440459663,1.96669567406811
"416",1,-2.2249955055279,0.19816249066695
"417",2,-4.37595704198831,-3.13221594611894
"418",1,-1.66170564217863,3.74210696813036
"419",1,2.34233873995208,-0.299333088550357
"420",1,-2.24862168561068,2.66087654069052
"421",1,-6.06239072470383,1.52132286843768
"422",2,-1.59854226419834,-2.06399425004173
"423",1,-5.55021431648038,-2.10427113605087
"424",1,-1.68008788359818,2.5054087495918
"425",1,-2.41723530052944,3.4666381667981
"426",1,-1.64015387138278,1.54027278942692
"427",1,-1.5086204573974,4.30435685875415
"428",1,-1.99675865362454,1.30050501786101
"429",1,-0.204622117792047,-1.26666840034548
"430",1,-0.157206809844618,5.1068687066839
"431",1,-2.31680436806249,3.04736849224085
"432",1,0.232090080989491,4.31580337021629
"433",1,-6.31791455428771,0.92278023220694
"434",1,-1.77986183529151,2.06662393054694
"435",1,-6.52391564948847,1.840318059576
"436",1,-1.50636658027473,3.12557458361565
"437",1,0.686160031659101,3.89654466298444
"438",1,-1.01688492176065,3.54958426789349
"439",1,-3.19042062826103,0.635872811784887
"440",1,-2.0408966838789,2.83224199308433
"441",1,0.261167480900295,4.22571850133112
"442",1,-4.57290932272945,4.07377642437779
"443",1,-2.02707099565277,2.82598237205307
"444",1,-6.12229272048334,1.12885999888474
"445",1,-3.2637074653933,-0.686210266614934
"446",1,-1.88781288532996,2.334043297198
"447",1,-1.71344070851505,0.218189711027105
"448",1,-5.91592518616878,0.471147805545249
"449",1,-1.24679041129531,-0.47188023622679
"450",1,-0.862375099753157,2.97381994518451
"451",1,0.029013273070088,4.00946008744495
"452",1,0.0424739084147169,4.80382341889425
"453",1,-3.65276045951309,1.78990302166871
"454",1,0.647905137334544,3.85791132252333
"455",1,1.99734438289516,-0.0820637182341635
"456",1,-1.71634545912918,4.13299140636035
"457",1,-6.11018955255593,1.09414568460075
"458",1,-3.0226425658512,4.97817640201983
"459",1,-5.4769274793481,-0.782188057651054
"460",1,-1.54837500177706,4.35159041510067
"461",1,-2.27359567791812,3.01026488898917
"462",1,-0.606628566701853,5.39114958353822
"463",1,-6.26875825901838,2.17903506177717
"464",1,-0.0582559388109284,0.168320226630186
"465",1,-3.48645081716657,0.354240272005024
"466",1,-0.411006732897482,5.59722935021602
"467",1,-0.191179949470594,4.6734319018157
"468",1,-0.101067342838971,4.63011737164629
"469",1,-6.42059793483159,2.32028209556391
"470",1,-0.126996198992504,4.67109130696155
"471",1,-6.48566075516391,1.8789514000371
"472",1,-1.29654490019547,2.477992343371
"473",1,0.1273685105808,-0.456612818457101
"474",1,-1.97412620167866,2.68962180960244
"475",1,0.137740053042213,-0.473002392583204
"476",1,-1.96297892928357,-1.54181087790076
"477",1,-6.25629003820948,1.34369779501262
"478",1,-3.95194474371557,2.53765382796691
"479",1,-2.20923219411252,3.41426593682457
"480",1,-2.06369362406526,5.25418798130218
"481",1,-0.114893031065098,4.63637699267755
"482",1,-2.0810706908796,0.168896939769491
"483",1,1.67244949622834,0.455981946247988
"484",1,-6.23845159480265,1.11959295853097
"485",1,-4.86893951163499,3.79214388459793
"486",1,-5.46650342931155,0.186866928690931
"487",1,-1.95779315805287,-1.55000566496381
"488",1,-1.41741051960951,0.499822250806967
"489",1,-2.03922667115532,1.87525212586898
"490",1,-1.49080926658261,3.10099022242649
"491",2,-2.06261870444787,-2.42896892116434
"492",2,0.625512461876636,-0.661917525909527
"493",1,-4.82745995135004,-2.17013717477559
"494",1,-7.15890961365406,2.41073249547777
"495",1,-1.70288482378455,4.92735473780965
"496",1,1.31108902845807,2.68312762598044
"497",1,-3.45879944071432,0.341721029942502
"498",1,-2.45927097462381,3.71339219843711
"499",1,-6.0963638643298,1.08788606356948
"500",1,-6.54066701122825,2.01001020423752
"501",1,-0.722883494384785,6.0055472467083
"502",1,0.210809418648333,4.22179947515401
"503",1,-6.73200570410175,2.46957555966275
"504",1,-6.46438009282276,1.97295529509937
"505",2,-0.557292263179984,-1.46914060011273
"506",1,-0.762312585181066,-2.37669643086487
"507",1,-0.852904891409413,-1.67151375761224
"508",1,-2.54560280148562,3.47131935650641
"509",1,-1.73933156097818,-2.19565273917667
"510",1,0.354642549187743,-0.172918730843126
"511",1,-2.27141862579704,5.08282252890837
"512",1,-1.31210221388758,2.50257670456015
"513",1,-0.21499366025346,-1.25027882621938
"514",1,0.35291092372175,-0.154593990685234
"515",1,1.29553171476596,2.70771198716959
"516",1,-1.44506189606176,0.51234149286949
"517",1,-2.32177668804901,5.07890350273126
"518",1,-1.48126696401761,3.12536871010612
"519",1,-1.87235493119177,4.79462262587694
"520",1,-5.92802835409619,0.505862119829243
"521",1,-2.28687657993523,2.62224320022942
"522",1,-4.14618514650465,3.72627784587322
"523",2,-0.128016571490302,-1.13266931635638
"524",1,-0.629614668550852,-0.9374945619988
"525",1,-5.90674769175503,0.59986601489152
"526",1,-5.44927610289585,-0.794707299713577
"527",1,-1.74263936816421,4.97458829415616
"528",1,-0.0720816270370552,0.174579847661447
"529",1,-6.44824931128385,2.33280133762643
"530",1,-1.6557111850749,1.56485715061608
"531",1,-2.93462158763458,4.03864701060669
"532",2,-1.66750715255704,1.33716491753926
"533",1,-5.26627819033497,-1.83470371539764
"534",2,-0.171721402201351,-0.712578195602134
"535",1,0.0755330659618314,2.5849128981632
"536",1,-1.86942925767812,4.63119010224668
"537",1,-2.35513433235942,-1.23335106867965
"538",1,0.478069977045826,4.5258021630712
"539",1,-2.70288684242542,1.5443268148315
"540",1,-2.92116095228995,4.83301034205599
"541",1,-1.22636175541954,-1.94115670428361
"542",2,-1.25634029002436,1.01425070022384
"543",1,-4.85684544887486,3.80420900372456
"544",1,0.0956325064995584,-0.540482030237393
"545",1,-6.56367019386813,1.88755161592251
"546",1,0.503998833199359,4.48482822775594
"547",1,2.09744204698715,0.126808107901307
"548",1,-2.41925987191505,0.821160369722447
"549",1,-0.194104236751952,5.8973130119561
"550",1,-0.412712172405322,-0.637410900258722
"551",1,2.22537648202332,-0.388498545014108
"552",1,-3.92344179473138,2.68582730725326
"553",1,-3.31457127847764,1.13763959171575
"554",1,-1.73971508088285,3.75070718401577
"555",1,-4.55735200903733,4.04919206318864
"556",2,0.278529349822048,-0.34134390344826
"557",1,-4.5270596703071,-1.19531401757984
"558",1,-6.13575335582797,0.334496667435437
"559",1,-0.129920486273862,5.89497241710194
"560",1,-0.389726070556323,5.69123324527829
"561",1,-5.21477268728388,0.798432546829362
"562",1,-1.37799907931855,3.12089339390734
"563",1,-0.691821655631234,2.12042072874761
"564",1,-6.12657447518192,1.52366346329184
"565",2,-5.51810644874849,-0.979036308507459
"566",1,-0.33764548800564,5.72360696470814
"567",1,1.20406991031584,-0.552361385745129
"568",2,-0.543466574953857,-1.475400221144
"569",1,-6.45973189901038,1.83797746472184
"570",1,-1.94571617608361,4.66824501138483
"571",1,-2.10249370263484,2.69430299931075
"572",1,-2.34770554420254,5.11987743804652
"573",1,-6.04564074919634,0.291182137266028
"574",1,-5.80407229563789,-1.01465187505261
"575",1,-5.93267654790856,0.640839950206776
"576",1,-1.94915324105745,-1.54807049893202
"577",1,-2.09590293994324,2.96330079728475
"578",1,-6.15357797602782,0.724907645162867
"579",2,-4.38024018291918,-3.79786106822198
"580",1,0.000160129635196626,5.2743151329006
"581",1,-6.3467676977226,2.18763527766259
"582",1,-1.46744127579149,3.11910908907486
"583",1,-2.93862051960831,4.42279836730286
"584",1,-7.14335229996194,2.38614813428862
"585",1,-1.48419125129897,4.34924982024651
"586",1,1.67590364199306,0.466111899342829
"587",1,-0.823879034938001,-0.314496682943302
"588",1,-0.626160522786139,-0.927364608903959
"589",1,-2.64888714719859,4.20141224711508
"590",2,-0.548886177978509,2.14672858659662
"591",1,1.95586731821678,-0.0632848551403797
"592",1,-0.140821887218631,4.67735092799281
"593",2,-0.488985568431296,1.47874286963944
"594",1,-0.60527109928463,6.22022722927152
"595",2,-2.08771856543524,-1.73247981684089
"596",1,-2.25959025636448,3.41034691064746
"597",1,0.287096337053828,4.18474456601586
"598",2,-2.79104973321049,0.0852663613926478
"599",2,-0.539183434022981,-0.809755099040964
"600",1,0.873801802241711,-1.33396227438078
"601",1,-5.18225614409207,-2.39008175011462
"602",1,0.603662186423276,2.35116413731153
"603",1,-0.990686343384709,0.152323672302394
"604",1,-5.85174143569069,0.468807210691095
"605",1,-2.89486704325492,3.99141345426017
"606",1,0.832324737563331,-1.31518341128699
"607",1,-2.36290823651312,1.60613882815164
"608",1,-5.94185404232232,0.512121740860504
"609",1,-0.615788980324726,-0.943754183030061
"610",1,2.21651399496285,0.186454920050146
"611",1,0.703957236607151,-1.31050222157868
"612",1,-2.02783902172072,1.15037263819179
"613",2,-0.137719315445831,1.8238143692812
"614",1,-4.23502929732905,2.42877912866255
"615",1,0.0151875848439612,4.01571970847621
"616",1,-1.24481257029942,-2.09246424812408
"617",1,0.0793713353220508,4.01337911362206
"618",1,-2.47023954537761,4.46286256839405
"619",1,-0.228819348479587,-1.24401920518812
"620",1,-4.21947198363693,2.4041947674734
"621",1,-5.69865763714176,-0.0293914851952386
"622",1,-0.69028606234177,1.12714682949814
"623",1,-2.99499118939894,4.96565715995731
"624",1,-2.16432411173698,-1.86647890082999
"625",1,0.196983730422206,4.22805909618527
"626",1,-4.70576672300213,-0.596900499713493
"627",1,-2.1746956541984,-1.85008932670389
"628",1,-0.131277953691085,5.06589477136864
"629",1,-2.12751232166186,4.45590562367576
"630",1,0.465322304353857,-0.844617384459029
"631",1,-2.04986793583914,5.24792836027092
